one,two,three,four,five,six,seven,eight,nine,ten,min,losses,draws,wins,WinRatio
3.0,3.0,4.0,4.0,5.0,13.0,21.0,21.0,5.0,21.0,3.0,1560.0,59.0,1674.0,0.5083510476768903
6.0,8.0,9.0,11.0,0.0,0.0,0.0,22.0,22.0,22.0,0.0,1596.0,23.0,1674.0,0.5083510476768903
0.0,3.0,2.0,5.0,3.0,7.0,4.0,16.0,35.0,25.0,0.0,1574.0,45.0,1674.0,0.5083510476768903
1.0,1.0,1.0,2.0,1.0,15.0,20.0,3.0,29.0,27.0,1.0,1580.0,39.0,1674.0,0.5083510476768903
1.0,2.0,2.0,3.0,11.0,21.0,22.0,32.0,3.0,3.0,1.0,1555.0,65.0,1673.0,0.5080473732159125
3.0,4.0,5.0,7.0,10.0,15.0,3.0,25.0,25.0,3.0,3.0,1560.0,61.0,1672.0,0.5077436987549347
1.0,4.0,9.0,7.0,3.0,9.0,7.0,25.0,20.0,15.0,1.0,1539.0,82.0,1672.0,0.5077436987549347
3.0,3.0,4.0,15.0,16.0,15.0,18.0,20.0,3.0,3.0,3.0,1573.0,48.0,1672.0,0.5077436987549347
2.0,1.0,2.0,2.0,2.0,17.0,19.0,1.0,27.0,26.0,1.0,1585.0,36.0,1672.0,0.5077436987549347
1.0,1.0,3.0,9.0,18.0,23.0,22.0,19.0,1.0,3.0,1.0,1579.0,43.0,1671.0,0.5074400242939568
8.0,9.0,9.0,10.0,0.0,0.0,0.0,30.0,0.0,34.0,0.0,1596.0,26.0,1671.0,0.5074400242939568
1.0,3.0,5.0,10.0,16.0,26.0,20.0,11.0,4.0,4.0,1.0,1438.0,184.0,1671.0,0.5074400242939568
0.0,0.0,0.0,14.0,0.0,18.0,0.0,20.0,23.0,25.0,0.0,1580.0,42.0,1671.0,0.5074400242939568
7.0,9.0,12.0,12.0,11.0,12.0,11.0,7.0,12.0,7.0,7.0,1593.0,30.0,1670.0,0.5071363498329791
0.0,2.0,2.0,2.0,2.0,1.0,22.0,22.0,22.0,25.0,0.0,1561.0,62.0,1670.0,0.5071363498329791
0.0,1.0,2.0,13.0,21.0,5.0,8.0,13.0,34.0,3.0,0.0,1576.0,48.0,1669.0,0.5068326753720012
4.0,5.0,6.0,9.0,11.0,14.0,15.0,1.0,10.0,25.0,1.0,1563.0,61.0,1669.0,0.5068326753720012
1.0,1.0,1.0,15.0,17.0,19.0,21.0,23.0,1.0,1.0,1.0,1598.0,26.0,1669.0,0.5068326753720012
1.0,3.0,5.0,7.0,9.0,20.0,25.0,10.0,10.0,10.0,1.0,1483.0,142.0,1668.0,0.5065290009110234
0.0,1.0,2.0,8.0,3.0,15.0,18.0,20.0,3.0,30.0,0.0,1571.0,54.0,1668.0,0.5065290009110234
2.0,2.0,1.0,3.0,1.0,3.0,8.0,26.0,27.0,27.0,1.0,1453.0,172.0,1668.0,0.5065290009110234
0.0,0.0,1.0,15.0,15.0,15.0,25.0,25.0,2.0,2.0,0.0,1573.0,52.0,1668.0,0.5065290009110234
4.0,7.0,10.0,14.0,17.0,22.0,26.0,0.0,0.0,0.0,0.0,1515.0,110.0,1668.0,0.5065290009110234
1.0,6.0,2.0,16.0,3.0,26.0,8.0,32.0,3.0,3.0,1.0,1552.0,74.0,1667.0,0.5062253264500456
5.0,8.0,11.0,14.0,17.0,20.0,23.0,0.0,2.0,0.0,0.0,1530.0,97.0,1666.0,0.5059216519890677
3.0,7.0,10.0,14.0,17.0,21.0,25.0,1.0,1.0,1.0,1.0,1493.0,134.0,1666.0,0.5059216519890677
0.0,0.0,0.0,6.0,12.0,18.0,26.0,32.0,3.0,3.0,0.0,1568.0,59.0,1666.0,0.5059216519890677
2.0,7.0,10.0,12.0,15.0,3.0,28.0,15.0,4.0,4.0,2.0,1585.0,43.0,1665.0,0.5056179775280899
0.0,0.0,4.0,0.0,11.0,0.0,30.0,31.0,0.0,24.0,0.0,1546.0,82.0,1665.0,0.5056179775280899
4.0,4.0,5.0,7.0,10.0,12.0,21.0,31.0,3.0,3.0,3.0,1550.0,78.0,1665.0,0.5056179775280899
4.0,4.0,13.0,17.0,23.0,23.0,4.0,4.0,4.0,4.0,4.0,1590.0,38.0,1665.0,0.5056179775280899
1.0,1.0,1.0,9.0,14.0,18.0,2.0,24.0,28.0,2.0,1.0,1592.0,37.0,1664.0,0.505314303067112
0.0,0.0,10.0,0.0,19.0,21.0,24.0,26.0,0.0,0.0,0.0,1553.0,76.0,1664.0,0.505314303067112
3.0,5.0,1.0,9.0,17.0,13.0,15.0,19.0,11.0,7.0,1.0,1577.0,53.0,1663.0,0.5050106286061342
2.0,2.0,2.0,2.0,2.0,2.0,0.0,29.0,30.0,29.0,0.0,1420.0,210.0,1663.0,0.5050106286061342
0.0,12.0,0.0,0.0,20.0,21.0,23.0,24.0,0.0,0.0,0.0,1608.0,22.0,1663.0,0.5050106286061342
5.0,7.0,9.0,15.0,18.0,22.0,24.0,0.0,0.0,0.0,0.0,1529.0,101.0,1663.0,0.5050106286061342
1.0,1.0,1.0,14.0,21.0,2.0,2.0,25.0,28.0,5.0,1.0,1551.0,80.0,1662.0,0.5047069541451564
1.0,1.0,1.0,12.0,20.0,20.0,21.0,20.0,2.0,2.0,1.0,1583.0,48.0,1662.0,0.5047069541451564
2.0,5.0,5.0,2.0,6.0,11.0,30.0,29.0,6.0,4.0,2.0,1597.0,35.0,1661.0,0.5044032796841785
0.0,0.0,3.0,8.0,12.0,16.0,25.0,20.0,12.0,4.0,0.0,1563.0,69.0,1661.0,0.5044032796841785
3.0,5.0,7.0,10.0,12.0,0.0,17.0,0.0,22.0,24.0,0.0,1612.0,20.0,1661.0,0.5044032796841785
3.0,5.0,8.0,10.0,12.0,0.0,20.0,0.0,21.0,21.0,0.0,1599.0,33.0,1661.0,0.5044032796841785
5.0,7.0,10.0,11.0,0.0,0.0,0.0,25.0,22.0,20.0,0.0,1604.0,28.0,1661.0,0.5044032796841785
1.0,2.0,8.0,16.0,16.0,5.0,14.0,15.0,18.0,5.0,1.0,1567.0,66.0,1660.0,0.5040996052232007
4.0,5.0,4.0,4.0,4.0,19.0,22.0,16.0,11.0,11.0,4.0,1577.0,56.0,1660.0,0.5040996052232007
2.0,2.0,2.0,2.0,2.0,13.0,2.0,25.0,25.0,25.0,2.0,1534.0,99.0,1660.0,0.5040996052232007
1.0,2.0,2.0,2.0,3.0,4.0,5.0,25.0,30.0,26.0,1.0,1509.0,124.0,1660.0,0.5040996052232007
0.0,4.0,12.0,19.0,25.0,4.0,5.0,6.0,8.0,17.0,0.0,1594.0,39.0,1660.0,0.5040996052232007
8.0,8.0,11.0,13.0,16.0,21.0,23.0,0.0,0.0,0.0,0.0,1616.0,18.0,1659.0,0.5037959307622228
2.0,2.0,2.0,2.0,13.0,13.0,27.0,31.0,4.0,4.0,2.0,1585.0,49.0,1659.0,0.5037959307622228
1.0,1.0,1.0,5.0,10.0,20.0,25.0,30.0,3.0,4.0,1.0,1592.0,42.0,1659.0,0.5037959307622228
2.0,1.0,5.0,6.0,18.0,10.0,25.0,1.0,15.0,17.0,1.0,1591.0,43.0,1659.0,0.5037959307622228
2.0,9.0,3.0,17.0,22.0,6.0,7.0,7.0,4.0,23.0,2.0,1610.0,25.0,1658.0,0.5034922563012451
4.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,30.0,40.0,1.0,1526.0,110.0,1657.0,0.5031885818402673
4.0,4.0,4.0,4.0,4.0,18.0,26.0,28.0,4.0,4.0,4.0,1594.0,43.0,1656.0,0.5028849073792894
1.0,1.0,1.0,11.0,13.0,4.0,29.0,32.0,4.0,4.0,1.0,1594.0,43.0,1656.0,0.5028849073792894
0.0,0.0,0.0,10.0,8.0,0.0,10.0,27.0,34.0,11.0,0.0,1588.0,49.0,1656.0,0.5028849073792894
7.0,7.0,15.0,15.0,15.0,16.0,16.0,3.0,3.0,3.0,3.0,1597.0,40.0,1656.0,0.5028849073792894
0.0,0.0,0.0,0.0,15.0,15.0,0.0,35.0,35.0,0.0,0.0,1608.0,29.0,1656.0,0.5028849073792894
0.0,3.0,0.0,18.0,0.0,17.0,9.0,15.0,5.0,33.0,0.0,1598.0,39.0,1656.0,0.5028849073792894
4.0,0.0,5.0,0.0,2.0,2.0,18.0,30.0,20.0,19.0,0.0,1577.0,61.0,1655.0,0.5025812329183116
3.0,5.0,7.0,13.0,0.0,20.0,23.0,0.0,0.0,29.0,0.0,1610.0,28.0,1655.0,0.5025812329183116
1.0,1.0,3.0,3.0,1.0,15.0,6.0,22.0,28.0,20.0,1.0,1574.0,65.0,1654.0,0.5022775584573337
1.0,9.0,1.0,1.0,14.0,19.0,25.0,30.0,0.0,0.0,0.0,1604.0,35.0,1654.0,0.5022775584573337
6.0,10.0,13.0,6.0,8.0,16.0,16.0,9.0,7.0,9.0,6.0,1602.0,37.0,1654.0,0.5022775584573337
9.0,9.0,10.0,11.0,12.0,13.0,15.0,8.0,8.0,5.0,5.0,1613.0,26.0,1654.0,0.5022775584573337
1.0,4.0,4.0,5.0,30.0,5.0,7.0,7.0,7.0,30.0,1.0,1581.0,58.0,1654.0,0.5022775584573337
4.0,4.0,4.0,4.0,4.0,24.0,24.0,24.0,4.0,4.0,4.0,1589.0,51.0,1653.0,0.5019738839963559
0.0,1.0,1.0,1.0,1.0,25.0,5.0,5.0,35.0,26.0,0.0,1509.0,131.0,1653.0,0.5019738839963559
0.0,0.0,7.0,8.0,11.0,0.0,0.0,23.0,25.0,26.0,0.0,1581.0,59.0,1653.0,0.5019738839963559
1.0,1.0,2.0,15.0,11.0,3.0,8.0,23.0,34.0,2.0,1.0,1562.0,78.0,1653.0,0.5019738839963559
4.0,4.0,4.0,10.0,13.0,14.0,17.0,16.0,8.0,10.0,4.0,1582.0,58.0,1653.0,0.5019738839963559
2.0,7.0,9.0,11.0,2.0,2.0,27.0,32.0,4.0,4.0,2.0,1601.0,39.0,1653.0,0.5019738839963559
1.0,2.0,3.0,2.0,3.0,12.0,21.0,26.0,26.0,4.0,1.0,1595.0,46.0,1652.0,0.5016702095353781
2.0,2.0,2.0,2.0,12.0,7.0,17.0,22.0,22.0,12.0,2.0,1580.0,61.0,1652.0,0.5016702095353781
1.0,6.0,9.0,16.0,5.0,15.0,9.0,12.0,15.0,12.0,1.0,1589.0,52.0,1652.0,0.5016702095353781
0.0,4.0,8.0,10.0,15.0,5.0,30.0,23.0,5.0,0.0,0.0,1566.0,76.0,1651.0,0.5013665350744002
2.0,3.0,4.0,6.0,10.0,18.0,24.0,1.0,31.0,1.0,1.0,1548.0,94.0,1651.0,0.5013665350744002
1.0,1.0,0.0,3.0,3.0,22.0,2.0,32.0,33.0,3.0,0.0,1557.0,85.0,1651.0,0.5013665350744002
2.0,2.0,6.0,9.0,14.0,17.0,21.0,24.0,3.0,2.0,2.0,1609.0,33.0,1651.0,0.5013665350744002
1.0,1.0,1.0,2.0,7.0,18.0,20.0,22.0,23.0,5.0,1.0,1593.0,50.0,1650.0,0.5010628606134224
0.0,0.0,0.0,6.0,4.0,4.0,25.0,25.0,11.0,25.0,0.0,1593.0,50.0,1650.0,0.5010628606134224
1.0,1.0,2.0,2.0,2.0,14.0,20.0,25.0,30.0,3.0,1.0,1597.0,48.0,1648.0,0.5004555116914667
2.0,2.0,2.0,2.0,6.0,18.0,2.0,28.0,36.0,2.0,2.0,1590.0,55.0,1648.0,0.5004555116914667
3.0,3.0,5.0,6.0,11.0,13.0,24.0,3.0,29.0,3.0,3.0,1587.0,59.0,1647.0,0.500151837230489
3.0,5.0,7.0,10.0,18.0,24.0,30.0,1.0,1.0,1.0,1.0,1549.0,97.0,1647.0,0.500151837230489
2.0,2.0,9.0,9.0,4.0,15.0,15.0,0.0,22.0,22.0,0.0,1593.0,54.0,1646.0,0.4998481627695111
1.0,4.0,0.0,0.0,5.0,6.0,10.0,24.0,23.0,27.0,0.0,1572.0,75.0,1646.0,0.4998481627695111
3.0,3.0,6.0,13.0,6.0,18.0,9.0,11.0,14.0,17.0,3.0,1611.0,37.0,1645.0,0.4995444883085332
2.0,2.0,2.0,4.0,4.0,19.0,19.0,22.0,23.0,3.0,2.0,1606.0,43.0,1644.0,0.4992408138475554
8.0,8.0,12.0,16.0,1.0,12.0,2.0,2.0,19.0,20.0,1.0,1624.0,25.0,1644.0,0.4992408138475554
0.0,0.0,0.0,10.0,0.0,0.0,30.0,30.0,30.0,0.0,0.0,1612.0,37.0,1644.0,0.4992408138475554
0.0,0.0,5.0,5.0,5.0,5.0,30.0,40.0,5.0,5.0,0.0,1609.0,41.0,1643.0,0.4989371393865776
6.0,5.0,12.0,12.0,14.0,5.0,11.0,14.0,8.0,13.0,5.0,1614.0,36.0,1643.0,0.4989371393865776
4.0,6.0,8.0,14.0,18.0,24.0,26.0,0.0,0.0,0.0,0.0,1565.0,85.0,1643.0,0.4989371393865776
3.0,3.0,3.0,3.0,12.0,12.0,3.0,29.0,29.0,3.0,3.0,1600.0,51.0,1642.0,0.4986334649255997
0.0,0.0,0.0,8.0,18.0,19.0,21.0,30.0,3.0,1.0,0.0,1603.0,48.0,1642.0,0.4986334649255997
5.0,14.0,6.0,17.0,13.0,1.0,4.0,2.0,30.0,8.0,1.0,1590.0,61.0,1642.0,0.4986334649255997
0.0,0.0,0.0,0.0,16.0,18.0,0.0,19.0,24.0,23.0,0.0,1617.0,34.0,1642.0,0.4986334649255997
1.0,1.0,3.0,4.0,10.0,13.0,17.0,8.0,34.0,9.0,1.0,1530.0,121.0,1642.0,0.4986334649255997
2.0,11.0,2.0,2.0,12.0,12.0,20.0,33.0,3.0,3.0,2.0,1607.0,45.0,1641.0,0.4983297904646219
3.0,4.0,4.0,7.0,10.0,13.0,25.0,28.0,3.0,3.0,3.0,1595.0,57.0,1641.0,0.4983297904646219
6.0,8.0,11.0,14.0,17.0,20.0,24.0,0.0,0.0,0.0,0.0,1596.0,56.0,1641.0,0.4983297904646219
1.0,1.0,1.0,14.0,14.0,19.0,19.0,29.0,1.0,1.0,1.0,1609.0,44.0,1640.0,0.4980261160036441
0.0,2.0,1.0,3.0,18.0,16.0,19.0,13.0,22.0,6.0,0.0,1566.0,88.0,1639.0,0.4977224415426662
1.0,1.0,2.0,7.0,3.0,12.0,7.0,22.0,8.0,37.0,1.0,1587.0,67.0,1639.0,0.4977224415426662
4.0,5.0,3.0,1.0,6.0,25.0,36.0,2.0,9.0,9.0,1.0,1591.0,63.0,1639.0,0.4977224415426662
7.0,8.0,10.0,12.0,14.0,0.0,0.0,0.0,23.0,26.0,0.0,1618.0,37.0,1638.0,0.4974187670816884
0.0,7.0,8.0,6.0,13.0,9.0,6.0,20.0,26.0,5.0,0.0,1541.0,114.0,1638.0,0.4974187670816884
4.0,6.0,8.0,8.0,7.0,9.0,24.0,25.0,4.0,5.0,4.0,1595.0,61.0,1637.0,0.4971150926207106
2.0,2.0,2.0,2.0,2.0,2.0,22.0,22.0,22.0,22.0,2.0,1606.0,50.0,1637.0,0.4971150926207106
4.0,4.0,8.0,6.0,7.0,15.0,18.0,6.0,18.0,14.0,4.0,1571.0,86.0,1636.0,0.4968114181597328
1.0,1.0,15.0,19.0,19.0,1.0,11.0,11.0,11.0,11.0,1.0,1619.0,39.0,1635.0,0.4965077436987549
3.0,3.0,3.0,3.0,3.0,21.0,21.0,21.0,21.0,1.0,1.0,1617.0,41.0,1635.0,0.4965077436987549
4.0,7.0,10.0,14.0,18.0,22.0,25.0,0.0,0.0,0.0,0.0,1548.0,110.0,1635.0,0.4965077436987549
1.0,1.0,2.0,0.0,0.0,24.0,24.0,24.0,24.0,0.0,0.0,1631.0,28.0,1634.0,0.4962040692377771
0.0,0.0,9.0,22.0,22.0,6.0,27.0,2.0,6.0,6.0,0.0,1628.0,32.0,1633.0,0.4959003947767992
2.0,2.0,2.0,2.0,2.0,22.0,30.0,30.0,4.0,4.0,2.0,1634.0,27.0,1632.0,0.4955967203158214
1.0,6.0,6.0,11.0,11.0,16.0,16.0,16.0,11.0,6.0,1.0,1541.0,120.0,1632.0,0.4955967203158214
1.0,1.0,3.0,12.0,16.0,3.0,27.0,31.0,3.0,3.0,1.0,1608.0,54.0,1631.0,0.4952930458548436
4.0,6.0,8.0,8.0,8.0,3.0,24.0,33.0,3.0,3.0,3.0,1598.0,64.0,1631.0,0.4952930458548436
1.0,2.0,2.0,2.0,13.0,13.0,20.0,7.0,27.0,13.0,1.0,1502.0,160.0,1631.0,0.4952930458548436
1.0,2.0,3.0,1.0,2.0,2.0,2.0,28.0,29.0,30.0,1.0,1516.0,146.0,1631.0,0.4952930458548436
1.0,1.0,1.0,19.0,19.0,1.0,1.0,19.0,19.0,19.0,1.0,1616.0,47.0,1630.0,0.4949893713938658
5.0,7.0,9.0,11.0,15.0,6.0,4.0,6.0,17.0,18.0,4.0,1604.0,59.0,1630.0,0.4949893713938658
1.0,2.0,2.0,2.0,4.0,4.0,1.0,28.0,28.0,28.0,1.0,1527.0,137.0,1629.0,0.4946856969328879
0.0,0.0,0.0,0.0,16.0,16.0,17.0,17.0,3.0,31.0,0.0,1599.0,65.0,1629.0,0.4946856969328879
3.0,3.0,14.0,4.0,18.0,15.0,3.0,15.0,4.0,21.0,3.0,1611.0,54.0,1628.0,0.4943820224719101
5.0,5.0,7.0,7.0,12.0,12.0,3.0,23.0,13.0,13.0,3.0,1567.0,98.0,1628.0,0.4943820224719101
1.0,3.0,6.0,2.0,3.0,21.0,26.0,31.0,3.0,4.0,1.0,1628.0,37.0,1628.0,0.4943820224719101
6.0,8.0,10.0,13.0,15.0,18.0,0.0,0.0,0.0,30.0,0.0,1643.0,22.0,1628.0,0.4943820224719101
1.0,1.0,7.0,1.0,13.0,18.0,21.0,36.0,1.0,1.0,1.0,1600.0,66.0,1627.0,0.4940783480109322
0.0,0.0,0.0,0.0,14.0,15.0,0.0,33.0,38.0,0.0,0.0,1653.0,13.0,1627.0,0.4940783480109322
2.0,2.0,2.0,17.0,2.0,18.0,5.0,18.0,32.0,2.0,2.0,1529.0,137.0,1627.0,0.4940783480109322
0.0,0.0,0.0,10.0,0.0,0.0,0.0,30.0,30.0,30.0,0.0,1604.0,63.0,1626.0,0.4937746735499544
4.0,8.0,8.0,8.0,12.0,32.0,17.0,4.0,3.0,4.0,3.0,1623.0,44.0,1626.0,0.4937746735499544
1.0,4.0,9.0,16.0,11.0,11.0,8.0,13.0,5.0,22.0,1.0,1551.0,116.0,1626.0,0.4937746735499544
0.0,0.0,0.0,5.0,15.0,8.0,4.0,13.0,30.0,25.0,0.0,1623.0,45.0,1625.0,0.4934709990889766
0.0,6.0,6.0,6.0,12.0,17.0,17.0,22.0,2.0,12.0,0.0,1604.0,65.0,1624.0,0.4931673246279988
0.0,0.0,0.0,10.0,12.0,19.0,22.0,0.0,0.0,37.0,0.0,1593.0,76.0,1624.0,0.4931673246279988
1.0,0.0,1.0,6.0,22.0,12.0,8.0,14.0,6.0,30.0,0.0,1620.0,50.0,1623.0,0.4928636501670209
1.0,2.0,1.0,1.0,1.0,11.0,12.0,31.0,35.0,5.0,1.0,1624.0,46.0,1623.0,0.4928636501670209
4.0,8.0,14.0,2.0,12.0,10.0,22.0,6.0,3.0,19.0,2.0,1596.0,74.0,1623.0,0.4928636501670209
0.0,0.0,0.0,5.0,4.0,5.0,24.0,5.0,30.0,27.0,0.0,1616.0,54.0,1623.0,0.4928636501670209
3.0,3.0,3.0,17.0,17.0,17.0,17.0,17.0,3.0,3.0,3.0,1630.0,40.0,1623.0,0.4928636501670209
1.0,11.0,13.0,14.0,15.0,16.0,1.0,27.0,1.0,1.0,1.0,1642.0,28.0,1623.0,0.4928636501670209
2.0,2.0,4.0,4.0,16.0,16.0,21.0,31.0,2.0,2.0,2.0,1622.0,49.0,1622.0,0.4925599757060431
3.0,4.0,7.0,7.0,7.0,7.0,7.0,9.0,22.0,27.0,3.0,1612.0,59.0,1622.0,0.4925599757060431
1.0,1.0,2.0,3.0,8.0,18.0,22.0,18.0,22.0,5.0,1.0,1608.0,64.0,1621.0,0.4922563012450653
5.0,5.0,20.0,5.0,5.0,20.0,5.0,5.0,10.0,20.0,5.0,1637.0,36.0,1620.0,0.4919526267840874
1.0,1.0,2.0,4.0,4.0,8.0,8.0,8.0,32.0,32.0,1.0,1606.0,67.0,1620.0,0.4919526267840874
4.0,7.0,4.0,6.0,13.0,14.0,14.0,6.0,19.0,13.0,4.0,1619.0,55.0,1619.0,0.4916489523231096
1.0,2.0,2.0,8.0,2.0,11.0,21.0,21.0,21.0,11.0,1.0,1599.0,75.0,1619.0,0.4916489523231096
0.0,5.0,0.0,10.0,10.0,5.0,0.0,18.0,26.0,26.0,0.0,1598.0,76.0,1619.0,0.4916489523231096
1.0,1.0,1.0,6.0,6.0,12.0,16.0,21.0,31.0,5.0,1.0,1612.0,62.0,1619.0,0.4916489523231096
4.0,6.0,8.0,12.0,17.0,22.0,31.0,0.0,0.0,0.0,0.0,1592.0,82.0,1619.0,0.4916489523231096
8.0,9.0,12.0,14.0,16.0,18.0,20.0,1.0,1.0,1.0,1.0,1655.0,19.0,1619.0,0.4916489523231096
0.0,0.0,0.0,9.0,19.0,0.0,0.0,20.0,22.0,30.0,0.0,1602.0,73.0,1618.0,0.4913452778621318
5.0,10.0,12.0,15.0,8.0,5.0,10.0,10.0,10.0,15.0,5.0,1643.0,32.0,1618.0,0.4913452778621318
2.0,2.0,4.0,6.0,6.0,14.0,16.0,0.0,24.0,26.0,0.0,1627.0,48.0,1618.0,0.4913452778621318
1.0,0.0,3.0,10.0,8.0,12.0,4.0,9.0,25.0,28.0,0.0,1611.0,65.0,1617.0,0.4910416034011539
2.0,4.0,8.0,16.0,20.0,20.0,16.0,8.0,4.0,2.0,2.0,1562.0,114.0,1617.0,0.4910416034011539
2.0,2.0,5.0,2.0,7.0,12.0,15.0,27.0,2.0,26.0,2.0,1621.0,55.0,1617.0,0.4910416034011539
1.0,1.0,2.0,4.0,10.0,17.0,27.0,32.0,3.0,3.0,1.0,1618.0,58.0,1617.0,0.4910416034011539
2.0,3.0,3.0,16.0,11.0,6.0,16.0,16.0,16.0,11.0,2.0,1635.0,42.0,1616.0,0.4907379289401761
1.0,1.0,1.0,1.0,12.0,20.0,20.0,18.0,20.0,6.0,1.0,1607.0,70.0,1616.0,0.4907379289401761
2.0,2.0,3.0,3.0,2.0,2.0,26.0,30.0,27.0,3.0,2.0,1617.0,60.0,1616.0,0.4907379289401761
0.0,2.0,2.0,4.0,7.0,15.0,15.0,25.0,3.0,27.0,0.0,1568.0,110.0,1615.0,0.4904342544791983
2.0,5.0,5.0,1.0,23.0,1.0,1.0,25.0,35.0,2.0,1.0,1512.0,166.0,1615.0,0.4904342544791983
5.0,6.0,8.0,10.0,1.0,16.0,21.0,31.0,1.0,1.0,1.0,1613.0,65.0,1615.0,0.4904342544791983
2.0,0.0,6.0,0.0,0.0,0.0,14.0,22.0,26.0,30.0,0.0,1621.0,58.0,1614.0,0.4901305800182204
1.0,2.0,2.0,12.0,18.0,20.0,20.0,18.0,3.0,3.0,1.0,1591.0,88.0,1614.0,0.4901305800182204
3.0,3.0,5.0,5.0,0.0,20.0,20.0,21.0,0.0,23.0,0.0,1629.0,50.0,1614.0,0.4901305800182204
1.0,1.0,1.0,16.0,18.0,20.0,20.0,21.0,1.0,1.0,1.0,1646.0,33.0,1614.0,0.4901305800182204
2.0,2.0,2.0,2.0,2.0,14.0,24.0,27.0,23.0,2.0,2.0,1635.0,45.0,1613.0,0.4898269055572426
0.0,10.0,0.0,0.0,15.0,25.0,25.0,25.0,0.0,0.0,0.0,1652.0,28.0,1613.0,0.4898269055572426
1.0,2.0,3.0,0.0,6.0,12.0,0.0,30.0,32.0,14.0,0.0,1581.0,99.0,1613.0,0.4898269055572426
1.0,1.0,1.0,1.0,1.0,19.0,5.0,21.0,26.0,24.0,1.0,1631.0,49.0,1613.0,0.4898269055572426
1.0,2.0,4.0,10.0,21.0,12.0,26.0,16.0,4.0,4.0,1.0,1586.0,95.0,1612.0,0.4895232310962648
1.0,2.0,11.0,13.0,16.0,1.0,20.0,20.0,1.0,15.0,1.0,1562.0,120.0,1611.0,0.489219556635287
1.0,5.0,2.0,1.0,22.0,1.0,26.0,34.0,3.0,5.0,1.0,1603.0,79.0,1611.0,0.489219556635287
0.0,0.0,0.0,14.0,17.0,20.0,23.0,26.0,0.0,0.0,0.0,1649.0,33.0,1611.0,0.489219556635287
0.0,0.0,0.0,14.0,17.0,20.0,23.0,26.0,0.0,0.0,0.0,1649.0,33.0,1611.0,0.489219556635287
2.0,5.0,5.0,9.0,11.0,10.0,26.0,28.0,2.0,2.0,2.0,1626.0,57.0,1610.0,0.4889158821743091
1.0,2.0,4.0,5.0,13.0,18.0,23.0,27.0,6.0,1.0,1.0,1626.0,57.0,1610.0,0.4889158821743091
1.0,2.0,5.0,13.0,17.0,0.0,26.0,0.0,36.0,0.0,0.0,1607.0,76.0,1610.0,0.4889158821743091
0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,1648.0,35.0,1610.0,0.4889158821743091
2.0,2.0,9.0,2.0,2.0,2.0,17.0,18.0,23.0,23.0,2.0,1625.0,58.0,1610.0,0.4889158821743091
0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,1648.0,35.0,1610.0,0.4889158821743091
1.0,3.0,1.0,7.0,4.0,12.0,32.0,3.0,34.0,3.0,1.0,1632.0,51.0,1610.0,0.4889158821743091
1.0,1.0,15.0,1.0,15.0,1.0,20.0,2.0,20.0,24.0,1.0,1621.0,63.0,1609.0,0.4886122077133313
5.0,6.0,8.0,5.0,10.0,2.0,2.0,15.0,23.0,24.0,2.0,1564.0,120.0,1609.0,0.4886122077133313
0.0,0.0,3.0,0.0,0.0,14.0,14.0,5.0,33.0,31.0,0.0,1643.0,41.0,1609.0,0.4886122077133313
1.0,1.0,4.0,3.0,5.0,0.0,10.0,11.0,35.0,30.0,0.0,1601.0,83.0,1609.0,0.4886122077133313
1.0,1.0,3.0,13.0,18.0,3.0,25.0,30.0,3.0,3.0,1.0,1633.0,52.0,1608.0,0.4883085332523534
1.0,1.0,1.0,1.0,5.0,15.0,20.0,25.0,30.0,1.0,1.0,1651.0,34.0,1608.0,0.4883085332523534
1.0,1.0,1.0,27.0,27.0,1.0,1.0,1.0,20.0,20.0,1.0,1676.0,9.0,1608.0,0.4883085332523534
0.0,0.0,0.0,9.0,14.0,0.0,19.0,10.0,22.0,26.0,0.0,1650.0,36.0,1607.0,0.4880048587913757
2.0,2.0,2.0,2.0,2.0,2.0,17.0,23.0,23.0,25.0,2.0,1625.0,61.0,1607.0,0.4880048587913757
1.0,5.0,9.0,13.0,17.0,19.0,15.0,11.0,7.0,3.0,1.0,1494.0,192.0,1607.0,0.4880048587913757
3.0,6.0,10.0,16.0,9.0,10.0,13.0,14.0,11.0,8.0,3.0,1647.0,40.0,1606.0,0.4877011843303978
2.0,2.0,2.0,3.0,3.0,11.0,31.0,36.0,6.0,4.0,2.0,1653.0,34.0,1606.0,0.4877011843303978
3.0,5.0,7.0,2.0,2.0,15.0,18.0,20.0,0.0,28.0,0.0,1646.0,41.0,1606.0,0.4877011843303978
0.0,1.0,1.0,8.0,12.0,1.0,20.0,25.0,30.0,1.0,0.0,1659.0,28.0,1606.0,0.4877011843303978
2.0,1.0,1.0,10.0,12.0,2.0,19.0,25.0,25.0,3.0,1.0,1627.0,60.0,1606.0,0.4877011843303978
4.0,4.0,4.0,4.0,4.0,22.0,13.0,22.0,21.0,2.0,2.0,1604.0,85.0,1604.0,0.4870938354084421
4.0,4.0,10.0,14.0,15.0,14.0,15.0,16.0,4.0,4.0,4.0,1631.0,58.0,1604.0,0.4870938354084421
